Banjaran	West Java	ID	Asia/Jakarta	164952
Banjar	Bali	ID	Asia/Makassar	89040
Banjar	West Java	ID	Asia/Jakarta	200970
Bangkalan	East Java	ID	Asia/Jakarta	86250
Bangil	East Java	ID	Asia/Jakarta	120551
Bandung	West Java	ID	Asia/Jakarta	2444160
Bambanglipuro	Yogyakarta	ID	Asia/Jakarta	44713
Balung	East Java	ID	Asia/Jakarta	47631
Balikpapan	East Kalimantan	ID	Asia/Makassar	695287
Balapulang	Central Java	ID	Asia/Jakarta	28483
Balai Pungut	Riau	ID	Asia/Jakarta	56452
Baki	Central Java	ID	Asia/Jakarta	58909
Baekrajan	Central Java	ID	Asia/Jakarta	57920
Babat	East Java	ID	Asia/Jakarta	27038
Atambua	East Nusa Tenggara	ID	Asia/Makassar	82196
Astanajapura	West Java	ID	Asia/Jakarta	148047
Arjawinangun	West Java	ID	Asia/Jakarta	105845
Amuntai	South Kalimantan	ID	Asia/Makassar	55560
Ambon	Maluku	ID	Asia/Jayapura	347288
Ambarawa	Central Java	ID	Asia/Jakarta	63193
Amahai	Maluku	ID	Asia/Jayapura	47653
Agats	South Papua	ID	Asia/Jayapura	23869
Adiwerna	Central Java	ID	Asia/Jakarta	134188
Padalarang	West Java	ID	Asia/Jakarta	184182
Ciranjang-hilir	West Java	ID	Asia/Jakarta	77758
Cikupa	West Java	ID	Asia/Jakarta	174041
Teluknaga	West Java	ID	Asia/Jakarta	128275
Gamping Lor	Yogyakarta	ID	Asia/Jakarta	66110
Kasihan	Yogyakarta	ID	Asia/Jakarta	86234
Ngemplak	Central Java	ID	Asia/Jakarta	23750
Kartasura	Central Java	ID	Asia/Jakarta	88927
Gatak	Central Java	ID	Asia/Jakarta	48959
Kupang	East Nusa Tenggara	ID	Asia/Makassar	442758
Merauke	South Papua	ID	Asia/Jayapura	102351
Jayapura	Papua	ID	Asia/Jayapura	404004
Abepura	Papua	ID	Asia/Jayapura	62248
Batam	Riau	ID	Asia/Jakarta	1164352
Seririt	Bali	ID	Asia/Makassar	25000
Bedugul	Bali	ID	Asia/Makassar	20000
Tambolaka	East Nusa Tenggara	ID	Asia/Makassar	35790
Pekan Bahapal	North Sumatra	ID	Asia/Jakarta	40000
South Tangerang	Banten	ID	Asia/Jakarta	1365688
Masohi	Maluku	ID	Asia/Jayapura	36433
Amlapura city	Bali	ID	Asia/Makassar	31869
Wexford	Leinster	IE	Europe/Dublin	19913
Waterford	Munster	IE	Europe/Dublin	53504
Tralee	Munster	IE	Europe/Dublin	22941
Tallaght	Leinster	IE	Europe/Dublin	80339
Swords	Leinster	IE	Europe/Dublin	42738
Sligo	Connacht	IE	Europe/Dublin	19199
Rathfarnham	Leinster	IE	Europe/Dublin	17333
Droichead Nua	Leinster	IE	Europe/Dublin	22742
Navan	Leinster	IE	Europe/Dublin	24545
Naas	Leinster	IE	Europe/Dublin	20713
An Muileann gCearr	Leinster	IE	Europe/Dublin	17262
Malahide	Leinster	IE	Europe/Dublin	16550
Lucan	Leinster	IE	Europe/Dublin	15269
Limerick	Munster	IE	Europe/Dublin	94192
Letterkenny	Ulster	IE	Europe/Dublin	19274
Leixlip	Leinster	IE	Europe/Dublin	15504
Kilkenny	Leinster	IE	Europe/Dublin	21589
Greystones	Leinster	IE	Europe/Dublin	18140
Galway	Connacht	IE	Europe/Dublin	83456
Finglas	Leinster	IE	Europe/Dublin	19768
Ennis	Munster	IE	Europe/Dublin	25276
Dun Laoghaire	Leinster	IE	Europe/Dublin	26525
Dundalk	Leinster	IE	Europe/Dublin	39004
Dublin	Leinster	IE	Europe/Dublin	1024027
Drogheda	Leinster	IE	Europe/Dublin	40956
Douglas	Munster	IE	Europe/Dublin	26883
Cork	Munster	IE	Europe/Dublin	190384
Cluain Meala	Munster	IE	Europe/Dublin	17140
Celbridge	Leinster	IE	Europe/Dublin	20288
Carrigaline	Munster	IE	Europe/Dublin	15770
Carlow	Leinster	IE	Europe/Dublin	24272
Bray	Leinster	IE	Europe/Dublin	32600
Blanchardstown	Leinster	IE	Europe/Dublin	16511
Ballincollig	Munster	IE	Europe/Dublin	18621
Balbriggan	Leinster	IE	Europe/Dublin	21722
Athlone	Leinster	IE	Europe/Dublin	21351
Sandyford	Leinster	IE	Europe/Dublin	22288
Donaghmede	Leinster	IE	Europe/Dublin	15299
South Dublin	Leinster	IE	Europe/Dublin	278749
Jerusalem	Jerusalem	IL	Asia/Jerusalem	971800
Modi'in Makkabbim Re'ut	Central District	IL	Asia/Jerusalem	93277
Zikhron Ya'aqov	Haifa	IL	Asia/Jerusalem	23206
Safed	Northern District	IL	Asia/Jerusalem	36094
Yoqne'am 'Illit	Northern District	IL	Asia/Jerusalem	23796
Yirka	Northern District	IL	Asia/Jerusalem	17171
Yehud	Central District	IL	Asia/Jerusalem	25600
Yavne	Central District	IL	Asia/Jerusalem	47585
Jaffa	Tel Aviv	IL	Asia/Jerusalem	100000
Yafa	Northern District	IL	Asia/Jerusalem	18905
Umm el Fahm	Haifa	IL	Asia/Jerusalem	56109
Tirat Karmel	Haifa	IL	Asia/Jerusalem	27822
Tiberias	Northern District	IL	Asia/Jerusalem	44779
Tel Aviv	Tel Aviv	IL	Asia/Jerusalem	432892
maalot Tarshiha	Northern District	IL	Asia/Jerusalem	21836
Tamra	Northern District	IL	Asia/Jerusalem	25917
Shefar'am	Northern District	IL	Asia/Jerusalem	42137
Sderot	Southern District	IL	Asia/Jerusalem	27635
Sakhnin	Northern District	IL	Asia/Jerusalem	31702
Rosh Ha'Ayin	Central District	IL	Asia/Jerusalem	72881
Rishon LeTsiyyon	Central District	IL	Asia/Jerusalem	258535
Rehovot	Central District	IL	Asia/Jerusalem	149392
Ramla	Central District	IL	Asia/Jerusalem	76246
Ramat HaSharon	Tel Aviv	IL	Asia/Jerusalem	47245
Ramat Gan	Tel Aviv	IL	Asia/Jerusalem	170822
Ra'anana	Central District	IL	Asia/Jerusalem	75421
Qiryat Yam	Haifa	IL	Asia/Jerusalem	39897
Qiryat Tiv'on	Haifa	IL	Asia/Jerusalem	18130
QiryatShmona	Northern District	IL	Asia/Jerusalem	22512
QiryatMotsqin	Haifa	IL	Asia/Jerusalem	43303
Qiryat Mal'akhi	Southern District	IL	Asia/Jerusalem	25362
Kiryat Gat	Southern District	IL	Asia/Jerusalem	61817
Qiryat Bialik	Haifa	IL	Asia/Jerusalem	43955
Qiryat Ata	Haifa	IL	Asia/Jerusalem	59030
Qalansuwa	Central District	IL	Asia/Jerusalem	16898
Petah Tiqva	Central District	IL	Asia/Jerusalem	253529
Or Yehuda	Tel Aviv	IL	Asia/Jerusalem	36813
Or Akiva	Haifa	IL	Asia/Jerusalem	18972
Ofaqim	Southern District	IL	Asia/Jerusalem	34666
Netivot	Southern District	IL	Asia/Jerusalem	43732
Netanya	Central District	IL	Asia/Jerusalem	228204
Ness Ziona	Central District	IL	Asia/Jerusalem	50351
Nesher	Haifa	IL	Asia/Jerusalem	24148
Nazerat 'Illit	Northern District	IL	Asia/Jerusalem	43556
Nazareth	Northern District	IL	Asia/Jerusalem	77445
Nahariyya	Northern District	IL	Asia/Jerusalem	58096
Migdal Ha'Emeq	Northern District	IL	Asia/Jerusalem	25675
MevasseretTsiyyon	Jerusalem	IL	Asia/Jerusalem	24052
Majd el Kurum	Northern District	IL	Asia/Jerusalem	15455
Maghar	Northern District	IL	Asia/Jerusalem	22957
Lod	Central District	IL	Asia/Jerusalem	77223
KfarYona	Central District	IL	Asia/Jerusalem	24778
Kfar Saba	Central District	IL	Asia/Jerusalem	110456
Karmi'el	Northern District	IL	Asia/Jerusalem	46252
Kafr Qasim	Central District	IL	Asia/Jerusalem	23823
Kafr Qari'	Haifa	IL	Asia/Jerusalem	19018
Kafr Manda	Northern District	IL	Asia/Jerusalem	20188
Kafr Kanna	Northern District	IL	Asia/Jerusalem	22751
Judeida Makr	Northern District	IL	Asia/Jerusalem	21163
Holon	Tel Aviv	IL	Asia/Jerusalem	196282
Hod HaSharon	Central District	IL	Asia/Jerusalem	63175
Herzliya	Tel Aviv	IL	Asia/Jerusalem	97470
Haifa	Haifa	IL	Asia/Jerusalem	285316
Hadera	Haifa	IL	Asia/Jerusalem	97335
Giv'at Shmuel	Tel Aviv	IL	Asia/Jerusalem	26578
Givatayim	Tel Aviv	IL	Asia/Jerusalem	60644
Gedera	Central District	IL	Asia/Jerusalem	30798
Gan Yavne	Central District	IL	Asia/Jerusalem	23869
Ganei Tikva	Central District	IL	Asia/Jerusalem	20398
Et Tira	Central District	IL	Asia/Jerusalem	26552
Et Taiyiba	Central District	IL	Asia/Jerusalem	43957
Er Reina	Northern District	IL	Asia/Jerusalem	15621
Eilat	Southern District	IL	Asia/Jerusalem	52299
Dimona	Southern District	IL	Asia/Jerusalem	36192
Daliyat al Karmel	Haifa	IL	Asia/Jerusalem	25000
Binyamina	Haifa	IL	Asia/Jerusalem	15847
Bet Shemesh	Jerusalem	IL	Asia/Jerusalem	124957
Bet She'an	Northern District	IL	Asia/Jerusalem	16800
Bnei Brak	Tel Aviv	IL	Asia/Jerusalem	214444
Be'er Ya'aqov	Central District	IL	Asia/Jerusalem	27768
Beersheba	Southern District	IL	Asia/Jerusalem	186600
Bat Yam	Tel Aviv	IL	Asia/Jerusalem	129012
Baqa el Gharbiya	Haifa	IL	Asia/Jerusalem	29950
Ashkelon	Southern District	IL	Asia/Jerusalem	144073
Ashdod	Southern District	IL	Asia/Jerusalem	226838
'Ar'ara	Haifa	IL	Asia/Jerusalem	24904
Arad	Southern District	IL	Asia/Jerusalem	27967
Acre	Northern District	IL	Asia/Jerusalem	49380
Afula	Northern District	IL	Asia/Jerusalem	44930
West Jerusalem	Jerusalem	IL	Asia/Jerusalem	400000
Rahat	Southern District	IL	Asia/Jerusalem	19586
Modiin Ilit	Jerusalem	IL	Asia/Jerusalem	76374
Ariel	Judea and Samaria Area	IL	Asia/Jerusalem	20540
Tel Sheva'	Southern District	IL	Asia/Jerusalem	20204
'Ar'ara BaNegev	Southern District	IL	Asia/Jerusalem	17640
Hura	Southern District	IL	Asia/Jerusalem	21558
Kuseifa	Southern District	IL	Asia/Jerusalem	21079
Shoham	Central District	IL	Asia/Jerusalem	20740
El'ad	Central District	IL	Asia/Jerusalem	48763
Yehud-Monosson	Tel Aviv	IL	Asia/Jerusalem	29312
Kadima Zoran	Central District	IL	Asia/Jerusalem	22490
Kiryat Ono	Tel Aviv	IL	Asia/Jerusalem	39986
Binyamina-Giv'at Ada	Haifa	IL	Asia/Jerusalem	15847
Douglas	Douglas	IM	Europe/Isle_of_Man	26218
Punch	Jammu and Kashmir	IN	Asia/Kolkata	28197
Keelakarai	Tamil Nadu	IN	Asia/Kolkata	30468
Zunheboto	Nagaland	IN	Asia/Kolkata	29499
Zamania	Uttar Pradesh	IN	Asia/Kolkata	32008
Zaidpur	Uttar Pradesh	IN	Asia/Kolkata	33397
Zahirabad	Telangana	IN	Asia/Kolkata	46504
Yeola	Maharashtra	IN	Asia/Kolkata	46762
Yellapur	Karnataka	IN	Asia/Kolkata	19343
Yellandu	Telangana	IN	Asia/Kolkata	43787
Yelahanka	Karnataka	IN	Asia/Kolkata	116447
Yavatmal	Maharashtra	IN	Asia/Kolkata	128175
Yaval	Maharashtra	IN	Asia/Kolkata	32881
Yanam	Andhra Pradesh	IN	Asia/Kolkata	36896
Yamunanagar	Haryana	IN	Asia/Kolkata	208931
Yadgir	Karnataka	IN	Asia/Kolkata	65376
Wokha	Nagaland	IN	Asia/Kolkata	54010
Wer	Rajasthan	IN	Asia/Kolkata	18268
Wellington	Tamil Nadu	IN	Asia/Kolkata	20254
Wazirganj	Uttar Pradesh	IN	Asia/Kolkata	19372
Washim	Maharashtra	IN	Asia/Kolkata	68622
Warud	Maharashtra	IN	Asia/Kolkata	47817
Warora	Maharashtra	IN	Asia/Kolkata	41523
Waris Aliganj	Bihar	IN	Asia/Kolkata	35243
Wardha	Maharashtra	IN	Asia/Kolkata	113759
Waraseoni	Madhya Pradesh	IN	Asia/Kolkata	23800
Warangal	Telangana	IN	Asia/Kolkata	557802
Wanparti	Telangana	IN	Asia/Kolkata	55182
Wankaner	Gujarat	IN	Asia/Kolkata	47814
Wani	Maharashtra	IN	Asia/Kolkata	57288
Walajapet	Tamil Nadu	IN	Asia/Kolkata	30256
Wai	Maharashtra	IN	Asia/Kolkata	32957
Wadi	Karnataka	IN	Asia/Kolkata	30602
Vyara	Gujarat	IN	Asia/Kolkata	38168
Vuyyuru	Andhra Pradesh	IN	Asia/Kolkata	36755
Vrindavan	Uttar Pradesh	IN	Asia/Kolkata	60195
Vriddhachalam	Tamil Nadu	IN	Asia/Kolkata	61498
Vizianagaram	Andhra Pradesh	IN	Asia/Kolkata	179358
Vite	Maharashtra	IN	Asia/Kolkata	45973
Visnagar	Gujarat	IN	Asia/Kolkata	68619
Visakhapatnam	Andhra Pradesh	IN	Asia/Kolkata	1063178
Visavadar	Gujarat	IN	Asia/Kolkata	18382
Virudunagar	Tamil Nadu	IN	Asia/Kolkata	73273
Vadakku Viravanallur	Tamil Nadu	IN	Asia/Kolkata	19689
Virajpet	Karnataka	IN	Asia/Kolkata	15976
Virar	Maharashtra	IN	Asia/Kolkata	150357
Vinukonda	Andhra Pradesh	IN	Asia/Kolkata	61326
Villupuram	Tamil Nadu	IN	Asia/Kolkata	97380
Vikarabad	Telangana	IN	Asia/Kolkata	43337
Vijayawada	Andhra Pradesh	IN	Asia/Kolkata	874587
Vijapur	Gujarat	IN	Asia/Kolkata	24297
Vidisha	Madhya Pradesh	IN	Asia/Kolkata	140045
Vettur	Kerala	IN	Asia/Kolkata	37219
Vettaikkaranpudur	Tamil Nadu	IN	Asia/Kolkata	18128
Vetapalem	Andhra Pradesh	IN	Asia/Kolkata	38007
Veraval	Gujarat	IN	Asia/Kolkata	163326
Vepagunta	Andhra Pradesh	IN	Asia/Kolkata	26881
Venkatagiri	Andhra Pradesh	IN	Asia/Kolkata	32761
Vemalwada	Telangana	IN	Asia/Kolkata	22920
Velur	Tamil Nadu	IN	Asia/Kolkata	18951
Vellore	Tamil Nadu	IN	Asia/Kolkata	484690
Vejalpur	Gujarat	IN	Asia/Kolkata	121610
Vedaraniyam	Tamil Nadu	IN	Asia/Kolkata	32245
Vayalar	Kerala	IN	Asia/Kolkata	25094
Vattalkundu	Tamil Nadu	IN	Asia/Kolkata	22638
Vasudevanallur	Tamil Nadu	IN	Asia/Kolkata	19021
Vasind	Maharashtra	IN	Asia/Kolkata	16970
Vasco da Gama	Goa	IN	Asia/Kolkata	100485
Vasa	Gujarat	IN	Asia/Kolkata	15934
Varkala	Kerala	IN	Asia/Kolkata	43276
Varangaon	Maharashtra	IN	Asia/Kolkata	44067
Varanasi	Uttar Pradesh	IN	Asia/Kolkata	1164404
Vaniyambadi	Tamil Nadu	IN	Asia/Kolkata	90288
Vandavasi	Tamil Nadu	IN	Asia/Kolkata	31530
Valsad	Gujarat	IN	Asia/Kolkata	72929
Valparai	Tamil Nadu	IN	Asia/Kolkata	90353
Vallabh Vidyanagar	Gujarat	IN	Asia/Kolkata	32581
Valabhipur	Gujarat	IN	Asia/Kolkata	18663
Vaikam	Kerala	IN	Asia/Kolkata	22807
Vaijapur	Maharashtra	IN	Asia/Kolkata	40043
Vadodara	Gujarat	IN	Asia/Kolkata	1822221
Vadnagar	Gujarat	IN	Asia/Kolkata	24832
Vadlapudi	Andhra Pradesh	IN	Asia/Kolkata	17881
Vadippatti	Tamil Nadu	IN	Asia/Kolkata	22441
Vadamadurai	Tamil Nadu	IN	Asia/Kolkata	15886
Vadakku Valliyur	Tamil Nadu	IN	Asia/Kolkata	24749
Vada	Maharashtra	IN	Asia/Kolkata	15474
Uttiramerur	Tamil Nadu	IN	Asia/Kolkata	24315
Uttarkashi	Uttarakhand	IN	Asia/Kolkata	17123
Uttamapalaiyam	Tamil Nadu	IN	Asia/Kolkata	22778
Utraula	Uttar Pradesh	IN	Asia/Kolkata	28437
Usilampatti	Tamil Nadu	IN	Asia/Kolkata	30675
Usehat	Uttar Pradesh	IN	Asia/Kolkata	15068
Uravakonda	Andhra Pradesh	IN	Asia/Kolkata	33495
Uran	Maharashtra	IN	Asia/Kolkata	25598
Upleta	Gujarat	IN	Asia/Kolkata	56354
Uppal Kalan	Telangana	IN	Asia/Kolkata	118259
Unnao	Uttar Pradesh	IN	Asia/Kolkata	161671
Unjha	Gujarat	IN	Asia/Kolkata	54620
Unhel	Madhya Pradesh	IN	Asia/Kolkata	15837
Una	Himachal Pradesh	IN	Asia/Kolkata	17569
Una	Gujarat	IN	Asia/Kolkata	56545
Un	Uttar Pradesh	IN	Asia/Kolkata	15007
Un	Gujarat	IN	Asia/Kolkata	30671
Umreth	Gujarat	IN	Asia/Kolkata	32802
Umred	Maharashtra	IN	Asia/Kolkata	51794
Umarkot	Chhattisgarh	IN	Asia/Kolkata	27545
Umarkhed	Maharashtra	IN	Asia/Kolkata	35265
Umaria	Madhya Pradesh	IN	Asia/Kolkata	29740
Umarga	Maharashtra	IN	Asia/Kolkata	32181
Ullal	Karnataka	IN	Asia/Kolkata	59116
Ulhasnagar	Maharashtra	IN	Asia/Kolkata	516584
Ujjain	Madhya Pradesh	IN	Asia/Kolkata	457346
Ujhani	Uttar Pradesh	IN	Asia/Kolkata	56309
Udumalaippettai	Tamil Nadu	IN	Asia/Kolkata	58571
Udupi	Karnataka	IN	Asia/Kolkata	165000
Udhampur	Jammu and Kashmir	IN	Asia/Kolkata	80447
Udgir	Maharashtra	IN	Asia/Kolkata	101064
Udangudi	Tamil Nadu	IN	Asia/Kolkata	19008
Udalguri	Assam	IN	Asia/Kolkata	15935
Udaipura	Madhya Pradesh	IN	Asia/Kolkata	15473
Udaipur	Rajasthan	IN	Asia/Kolkata	30264
Udaipur	Rajasthan	IN	Asia/Kolkata	422784
Udaipur	Tripura	IN	Asia/Kolkata	23290
Ooty	Tamil Nadu	IN	Asia/Kolkata	233426
Bara Uchana	Haryana	IN	Asia/Kolkata	15830
Turaiyur	Tamil Nadu	IN	Asia/Kolkata	32134
Tura	Meghalaya	IN	Asia/Kolkata	63645
Tuni	Andhra Pradesh	IN	Asia/Kolkata	52658
Tundla	Uttar Pradesh	IN	Asia/Kolkata	50939
Tumsar	Maharashtra	IN	Asia/Kolkata	43218
Tumkur	Karnataka	IN	Asia/Kolkata	307359
Tulsipur	Uttar Pradesh	IN	Asia/Kolkata	22486
Tuljapur	Maharashtra	IN	Asia/Kolkata	35596
Tufanganj	West Bengal	IN	Asia/Kolkata	20420
Tuensang	Nagaland	IN	Asia/Kolkata	33748
Thiruvananthapuram	Kerala	IN	Asia/Kolkata	784153
Thrissur	Kerala	IN	Asia/Kolkata	315957
Tonk	Rajasthan	IN	Asia/Kolkata	151331
Tondi	Tamil Nadu	IN	Asia/Kolkata	16468
Tohana	Haryana	IN	Asia/Kolkata	59749
Todaraisingh	Rajasthan	IN	Asia/Kolkata	22613
Todabhim	Rajasthan	IN	Asia/Kolkata	22529
Titlagarh	Odisha	IN	Asia/Kolkata	28405
Titagarh	West Bengal	IN	Asia/Kolkata	127751
Tisaiyanvilai	Tamil Nadu	IN	Asia/Kolkata	20395
Tiruvottiyur	Tamil Nadu	IN	Asia/Kolkata	248059
Cheyyar	Tamil Nadu	IN	Asia/Kolkata	36527
Tiruvannamalai	Tamil Nadu	IN	Asia/Kolkata	138243
Tiruvallur	Tamil Nadu	IN	Asia/Kolkata	48095
Tiruvalla	Kerala	IN	Asia/Kolkata	57223
Thiruthani	Tamil Nadu	IN	Asia/Kolkata	39899
Tiruttangal	Tamil Nadu	IN	Asia/Kolkata	54499
Tirur	Kerala	IN	Asia/Kolkata	54934
Tiruppuvanam	Tamil Nadu	IN	Asia/Kolkata	22517
Tiruppur	Tamil Nadu	IN	Asia/Kolkata	963173
Tirupparangunram	Tamil Nadu	IN	Asia/Kolkata	42696
Tirupati	Andhra Pradesh	IN	Asia/Kolkata	250821
Tirunelveli	Tamil Nadu	IN	Asia/Kolkata	1435844
Tirumala	Andhra Pradesh	IN	Asia/Kolkata	18013
Tirukkoyilur	Tamil Nadu	IN	Asia/Kolkata	28337
Tiruchengode	Tamil Nadu	IN	Asia/Kolkata	87123
Tiruchirappalli	Tamil Nadu	IN	Asia/Kolkata	1022518
Tiruchchendur	Tamil Nadu	IN	Asia/Kolkata	29872
Tirthahalli	Karnataka	IN	Asia/Kolkata	15422
Tiptur	Karnataka	IN	Asia/Kolkata	60957
Tinsukia	Assam	IN	Asia/Kolkata	89373
Tinnanur	Tamil Nadu	IN	Asia/Kolkata	22125
Tindivanam	Tamil Nadu	IN	Asia/Kolkata	69839
Tilhar	Uttar Pradesh	IN	Asia/Kolkata	57043
Tikamgarh	Madhya Pradesh	IN	Asia/Kolkata	74724
Tijara	Rajasthan	IN	Asia/Kolkata	21833
Thoubal	Manipur	IN	Asia/Kolkata	44493
Thiruvarur	Tamil Nadu	IN	Asia/Kolkata	58777
Thasra	Gujarat	IN	Asia/Kolkata	18337
Tharad	Gujarat	IN	Asia/Kolkata	24697
Tanjore	Tamil Nadu	IN	Asia/Kolkata	291067
Thanesar	Haryana	IN	Asia/Kolkata	138279
Thane	Maharashtra	IN	Asia/Kolkata	1261517
Thana Bhawan	Uttar Pradesh	IN	Asia/Kolkata	33498
Than	Gujarat	IN	Asia/Kolkata	42508
Thakurganj	Bihar	IN	Asia/Kolkata	15953
Thakurdwara	Uttar Pradesh	IN	Asia/Kolkata	39860
Tezpur	Assam	IN	Asia/Kolkata	58851
Terdal	Karnataka	IN	Asia/Kolkata	26411
Teonthar	Madhya Pradesh	IN	Asia/Kolkata	16578
Thenkasi	Tamil Nadu	IN	Asia/Kolkata	65496
Teni	Tamil Nadu	IN	Asia/Kolkata	1034724
Tellicherry	Kerala	IN	Asia/Kolkata	97201
Telhara	Maharashtra	IN	Asia/Kolkata	21146
Tekkali	Andhra Pradesh	IN	Asia/Kolkata	24682
Tekkalakote	Karnataka	IN	Asia/Kolkata	25530
Tekari	Bihar	IN	Asia/Kolkata	19063
Tehri	Uttarakhand	IN	Asia/Kolkata	27611
Teghra	Bihar	IN	Asia/Kolkata	46160
Tasgaon	Maharashtra	IN	Asia/Kolkata	34933
Tarn Taran	Punjab	IN	Asia/Kolkata	58585
Tarikere	Karnataka	IN	Asia/Kolkata	37848
Tharangambadi	Tamil Nadu	IN	Asia/Kolkata	20841
Taranagar	Rajasthan	IN	Asia/Kolkata	29392
Tarana	Madhya Pradesh	IN	Asia/Kolkata	22773
Taramangalam	Tamil Nadu	IN	Asia/Kolkata	23788
Tarakeswar	West Bengal	IN	Asia/Kolkata	30475
Taoru	Haryana	IN	Asia/Kolkata	19310
Tanuku	Andhra Pradesh	IN	Asia/Kolkata	68290
Tandur	Telangana	IN	Asia/Kolkata	63239
Tanda	Uttar Pradesh	IN	Asia/Kolkata	44822
Tanda	Uttar Pradesh	IN	Asia/Kolkata	88073
Tanakpur	Uttarakhand	IN	Asia/Kolkata	16905
Tamluk	West Bengal	IN	Asia/Kolkata	48646
Tambaram	Tamil Nadu	IN	Asia/Kolkata	174787
Talwara	Punjab	IN	Asia/Kolkata	24752
Talwandi Bhai	Punjab	IN	Asia/Kolkata	16391
Taloda	Maharashtra	IN	Asia/Kolkata	26293
Talipparamba	Kerala	IN	Asia/Kolkata	69878
Talikota	Karnataka	IN	Asia/Kolkata	27902
Taleigao	Goa	IN	Asia/Kolkata	17148
Talegaon Dabhade	Maharashtra	IN	Asia/Kolkata	47653
Talcher	Odisha	IN	Asia/Kolkata	38436
Talaja	Gujarat	IN	Asia/Kolkata	29948
Taki	West Bengal	IN	Asia/Kolkata	40113
Takhatpur	Chhattisgarh	IN	Asia/Kolkata	17859
Takhatgarh	Rajasthan	IN	Asia/Kolkata	17285
Tajpur	Uttar Pradesh	IN	Asia/Kolkata	17529
Tadpatri	Andhra Pradesh	IN	Asia/Kolkata	93044
Tadepallegudem	Andhra Pradesh	IN	Asia/Kolkata	108167
Tadepalle	Andhra Pradesh	IN	Asia/Kolkata	34357
Suriapet	Telangana	IN	Asia/Kolkata	111729
Surianwan	Uttar Pradesh	IN	Asia/Kolkata	19157
Surendranagar	Gujarat	IN	Asia/Kolkata	179628
Suratgarh	Rajasthan	IN	Asia/Kolkata	63153
Surat	Gujarat	IN	Asia/Kolkata	4591246
Surandai	Tamil Nadu	IN	Asia/Kolkata	28989
Surajgarh	Rajasthan	IN	Asia/Kolkata	19721
Supaul	Bihar	IN	Asia/Kolkata	60020
Sunel	Rajasthan	IN	Asia/Kolkata	15840
Sundarnagar	Himachal Pradesh	IN	Asia/Kolkata	25338
Sundargarh	Odisha	IN	Asia/Kolkata	41705
Sunam	Punjab	IN	Asia/Kolkata	53647
Sulya	Karnataka	IN	Asia/Kolkata	18950
Suluru	Andhra Pradesh	IN	Asia/Kolkata	38065
Sulur	Tamil Nadu	IN	Asia/Kolkata	26183
Sultanpur	Punjab	IN	Asia/Kolkata	16344
Sultanpur	Uttar Pradesh	IN	Asia/Kolkata	110368
Suket	Rajasthan	IN	Asia/Kolkata	19851
Sujangarh	Rajasthan	IN	Asia/Kolkata	183808
Suar	Uttar Pradesh	IN	Asia/Kolkata	28941
Srivilliputhur	Tamil Nadu	IN	Asia/Kolkata	74370
Srivardhan	Maharashtra	IN	Asia/Kolkata	15279
Srivaikuntam	Tamil Nadu	IN	Asia/Kolkata	15665
Srisailain	Andhra Pradesh	IN	Asia/Kolkata	24142
Sriramnagar	Telangana	IN	Asia/Kolkata	19550
Sriperumbudur	Tamil Nadu	IN	Asia/Kolkata	17253
Srinivaspur	Karnataka	IN	Asia/Kolkata	25760
Srinagar	Jammu and Kashmir	IN	Asia/Kolkata	975857
Srinagar	Uttarakhand	IN	Asia/Kolkata	20216
Sri Madhopur	Rajasthan	IN	Asia/Kolkata	30281
Karanpur	Rajasthan	IN	Asia/Kolkata	21604
Srikakulam	Andhra Pradesh	IN	Asia/Kolkata	118299
Sri Dungargarh	Rajasthan	IN	Asia/Kolkata	48036
Soygaon	Maharashtra	IN	Asia/Kolkata	23320
Soron	Uttar Pradesh	IN	Asia/Kolkata	28683
Soro	Odisha	IN	Asia/Kolkata	29797
Sorada	Odisha	IN	Asia/Kolkata	15117
Sopur	Jammu and Kashmir	IN	Asia/Kolkata	63035
Sonipat	Haryana	IN	Asia/Kolkata	250521
Songadh	Gujarat	IN	Asia/Kolkata	25269
Sonepur	Odisha	IN	Asia/Kolkata	18768
Rajpur Sonarpur	West Bengal	IN	Asia/Kolkata	424368
Sonari	Assam	IN	Asia/Kolkata	19672
Sonamukhi	West Bengal	IN	Asia/Kolkata	28334
Sompeta	Andhra Pradesh	IN	Asia/Kolkata	17982
Someshwar	Karnataka	IN	Asia/Kolkata	22137
Solan	Himachal Pradesh	IN	Asia/Kolkata	40283
Sojitra	Gujarat	IN	Asia/Kolkata	19403
Sojat	Rajasthan	IN	Asia/Kolkata	42556
Sohna	Haryana	IN	Asia/Kolkata	33361
Sohagpur	Madhya Pradesh	IN	Asia/Kolkata	23849
Siwana	Rajasthan	IN	Asia/Kolkata	22067
Siwan	Bihar	IN	Asia/Kolkata	119181
Sivakasi	Tamil Nadu	IN	Asia/Kolkata	234704
Sivagiri	Tamil Nadu	IN	Asia/Kolkata	16779
Sivagiri	Tamil Nadu	IN	Asia/Kolkata	20772
Sivaganga	Tamil Nadu	IN	Asia/Kolkata	42785
Siuri	West Bengal	IN	Asia/Kolkata	64659
Sitarganj	Uttarakhand	IN	Asia/Kolkata	24225
Sitapur	Uttar Pradesh	IN	Asia/Kolkata	164435
Sitamarhi	Bihar	IN	Asia/Kolkata	57095
Siswa Bazar	Uttar Pradesh	IN	Asia/Kolkata	19939
